output_id,machine_id,sku_id,shift_number,timestamp,actual_qty_produced,actual_avg_cycle_time_seconds,speed_loss_duration_minutes
OUT-5477,MCH-STABILIZER-01,SKU-SB-AVANZA-02,3,2026-07-21 00:00:00,640,41.51,7.6
OUT-5478,MCH-TESTING-01,SKU-LS-HINO-01,1,2026-07-20 08:00:00,623,45.58,6.0
OUT-5479,MCH-TESTING-01,SKU-LS-HINO-01,2,2026-07-20 16:00:00,580,49.17,4.4
OUT-5480,MCH-TESTING-01,SKU-LS-HINO-01,3,2026-07-21 00:00:00,594,47.76,6.8
OUT-5481,MCH-COILING-01,SKU-CS-HONDA-02,1,2026-07-21 08:00:00,1037,27.62,2.3
OUT-5482,MCH-COILING-01,SKU-CS-HONDA-02,2,2026-07-21 16:00:00,975,28.83,11.1
OUT-5483,MCH-COILING-01,SKU-CS-HONDA-02,3,2026-07-22 00:00:00,964,29.07,12.7
OUT-5484,MCH-COILING-02,SKU-CS-HONDA-02,1,2026-07-21 08:00:00,947,29.72,10.9
OUT-5485,MCH-COILING-02,SKU-CS-HONDA-02,2,2026-07-21 16:00:00,925,30.69,6.4
OUT-5486,MCH-COILING-02,SKU-CS-HONDA-02,3,2026-07-22 00:00:00,852,30.53,20.9
OUT-5487,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,1,2026-07-21 08:00:00,472,59.68,10.3
OUT-5488,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2,2026-07-21 16:00:00,497,57.49,3.4
OUT-5489,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,3,2026-07-22 00:00:00,512,55.02,9.7
OUT-5490,MCH-TEMPERING-01,SKU-LS-ISUZU-02,1,2026-07-21 08:00:00,520,54.11,10.3
OUT-5491,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2,2026-07-21 16:00:00,489,57.99,7.2
OUT-5492,MCH-TEMPERING-01,SKU-LS-ISUZU-02,3,2026-07-22 00:00:00,502,55.31,16.7
OUT-5493,MCH-SHOTPEEN-01,SKU-LS-HINO-01,1,2026-07-21 08:00:00,533,44.85,2.6
OUT-5494,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2,2026-07-21 16:00:00,603,46.7,10.0
OUT-5495,MCH-SHOTPEEN-01,SKU-LS-HINO-01,3,2026-07-22 00:00:00,568,45.58,11.0
OUT-5496,MCH-PRESS-01,SKU-LS-ISUZU-02,1,2026-07-21 08:00:00,474,60.4,2.0
OUT-5497,MCH-PRESS-01,SKU-LS-ISUZU-02,2,2026-07-21 16:00:00,503,56.08,9.2
OUT-5498,MCH-PRESS-01,SKU-LS-ISUZU-02,3,2026-07-22 00:00:00,443,61.24,6.1
OUT-5499,MCH-STABILIZER-01,SKU-SB-AVANZA-02,1,2026-07-21 08:00:00,680,39.01,9.4
OUT-5500,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2,2026-07-21 16:00:00,736,38.88,3.0
OUT-5501,MCH-STABILIZER-01,SKU-SB-AVANZA-02,3,2026-07-22 00:00:00,592,43.14,9.1
OUT-5502,MCH-TESTING-01,SKU-LS-HINO-01,1,2026-07-21 08:00:00,598,44.53,7.9
OUT-5503,MCH-TESTING-01,SKU-LS-HINO-01,2,2026-07-21 16:00:00,644,43.89,8.6
OUT-5504,MCH-TESTING-01,SKU-LS-HINO-01,3,2026-07-22 00:00:00,634,44.7,7.3
OUT-5505,MCH-COILING-01,SKU-CS-HONDA-02,1,2026-07-22 08:00:00,958,29.3,11.8
OUT-5506,MCH-COILING-01,SKU-CS-HONDA-02,2,2026-07-22 16:00:00,946,29.75,10.5
OUT-5507,MCH-COILING-01,SKU-CS-HONDA-02,3,2026-07-23 00:00:00,909,31.29,5.5
OUT-5508,MCH-COILING-02,SKU-CS-TOYOTA-01,1,2026-07-22 08:00:00,840,31.51,2.9
OUT-5509,MCH-COILING-02,SKU-CS-TOYOTA-01,2,2026-07-22 16:00:00,851,33.0,11.7
OUT-5510,MCH-COILING-02,SKU-CS-TOYOTA-01,3,2026-07-23 00:00:00,857,32.58,14.5
OUT-5511,MCH-HEATTREAT-01,SKU-LS-HINO-01,1,2026-07-22 08:00:00,584,48.44,8.4
OUT-5512,MCH-HEATTREAT-01,SKU-LS-HINO-01,2,2026-07-22 16:00:00,579,46.86,5.8
OUT-5513,MCH-HEATTREAT-01,SKU-LS-HINO-01,3,2026-07-23 00:00:00,631,43.94,17.7
OUT-5514,MCH-TEMPERING-01,SKU-LS-ISUZU-02,1,2026-07-22 08:00:00,489,58.3,4.0
OUT-5515,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2,2026-07-22 16:00:00,501,56.74,5.8
OUT-5516,MCH-TEMPERING-01,SKU-LS-ISUZU-02,3,2026-07-23 00:00:00,465,60.96,6.8
OUT-5517,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,1,2026-07-22 08:00:00,495,57.06,9.0
OUT-5518,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2,2026-07-22 16:00:00,489,57.35,11.8
OUT-5519,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,3,2026-07-23 00:00:00,483,57.9,13.8
OUT-5520,MCH-PRESS-01,SKU-LS-HINO-01,1,2026-07-22 08:00:00,629,45.51,2.4
OUT-5521,MCH-PRESS-01,SKU-LS-HINO-01,2,2026-07-22 16:00:00,624,45.77,3.9
OUT-5522,MCH-PRESS-01,SKU-LS-HINO-01,3,2026-07-23 00:00:00,586,47.13,19.1
OUT-5523,MCH-STABILIZER-01,SKU-SB-CANTER-01,1,2026-07-22 08:00:00,431,66.29,2.9
OUT-5524,MCH-STABILIZER-01,SKU-SB-CANTER-01,2,2026-07-22 16:00:00,429,62.25,6.3
OUT-5525,MCH-STABILIZER-01,SKU-SB-CANTER-01,3,2026-07-23 00:00:00,437,65.17,5.1
OUT-5526,MCH-TESTING-01,SKU-LS-HINO-01,1,2026-07-22 08:00:00,577,49.04,7.9
OUT-5527,MCH-TESTING-01,SKU-LS-HINO-01,2,2026-07-22 16:00:00,636,44.39,9.1
OUT-5528,MCH-TESTING-01,SKU-LS-HINO-01,3,2026-07-23 00:00:00,632,43.23,24.4
OUT-5529,MCH-COILING-01,SKU-CS-TOYOTA-01,1,2026-07-23 08:00:00,953,29.5,11.4
OUT-5530,MCH-COILING-01,SKU-CS-TOYOTA-01,2,2026-07-23 16:00:00,867,31.38,2.2
OUT-5531,MCH-COILING-01,SKU-CS-TOYOTA-01,3,2026-07-24 00:00:00,843,32.87,18.0
OUT-5532,MCH-COILING-02,SKU-CS-HONDA-02,1,2026-07-23 08:00:00,962,29.63,4.8
OUT-5533,MCH-COILING-02,SKU-CS-HONDA-02,2,2026-07-23 16:00:00,983,29.08,3.3
OUT-5534,MCH-COILING-02,SKU-CS-HONDA-02,3,2026-07-24 00:00:00,959,28.47,24.8
OUT-5535,MCH-HEATTREAT-01,SKU-LS-HINO-01,1,2026-07-23 08:00:00,558,46.52,3.7
OUT-5536,MCH-HEATTREAT-01,SKU-LS-HINO-01,2,2026-07-23 16:00:00,609,46.18,10.7
OUT-5537,MCH-HEATTREAT-01,SKU-LS-HINO-01,3,2026-07-24 00:00:00,636,43.84,15.1
OUT-5538,MCH-TEMPERING-01,SKU-LS-HINO-01,1,2026-07-23 08:00:00,656,43.54,3.7
OUT-5539,MCH-TEMPERING-01,SKU-LS-HINO-01,2,2026-07-23 16:00:00,607,46.76,6.3
OUT-5540,MCH-TEMPERING-01,SKU-LS-HINO-01,3,2026-07-24 00:00:00,536,49.83,8.9
OUT-5541,MCH-SHOTPEEN-01,SKU-LS-HINO-01,1,2026-07-23 08:00:00,582,48.63,7.8
OUT-5542,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2,2026-07-23 16:00:00,582,48.6,8.0
OUT-5543,MCH-SHOTPEEN-01,SKU-LS-HINO-01,3,2026-07-24 00:00:00,558,49.11,23.1
OUT-5544,MCH-PRESS-01,SKU-LS-HINO-01,1,2026-07-23 08:00:00,627,44.77,12.0
OUT-5545,MCH-PRESS-01,SKU-LS-HINO-01,2,2026-07-23 16:00:00,640,43.96,10.9
OUT-5546,MCH-PRESS-01,SKU-LS-HINO-01,3,2026-07-24 00:00:00,598,47.22,8.7
OUT-5547,MCH-STABILIZER-01,SKU-SB-AVANZA-02,1,2026-07-23 08:00:00,666,42.9,3.1
OUT-5548,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2,2026-07-23 16:00:00,677,39.03,5.6
OUT-5549,MCH-STABILIZER-01,SKU-SB-AVANZA-02,3,2026-07-24 00:00:00,706,39.79,11.3
OUT-5550,MCH-TESTING-01,SKU-LS-ISUZU-02,1,2026-07-23 08:00:00,484,58.27,9.8
OUT-5551,MCH-TESTING-01,SKU-LS-ISUZU-02,2,2026-07-23 16:00:00,490,57.54,9.9
OUT-5552,MCH-TESTING-01,SKU-LS-ISUZU-02,3,2026-07-24 00:00:00,474,58.13,20.0
OUT-5553,MCH-COILING-01,SKU-CS-HONDA-02,1,2026-07-24 08:00:00,1021,27.53,11.2
OUT-5554,MCH-COILING-01,SKU-CS-HONDA-02,2,2026-07-24 16:00:00,999,28.59,3.7
OUT-5555,MCH-COILING-01,SKU-CS-HONDA-02,3,2026-07-25 00:00:00,887,31.16,18.9
OUT-5556,MCH-COILING-02,SKU-CS-HONDA-02,1,2026-07-24 08:00:00,958,29.36,11.1
OUT-5557,MCH-COILING-02,SKU-CS-HONDA-02,2,2026-07-24 16:00:00,937,30.44,4.4
OUT-5558,MCH-COILING-02,SKU-CS-HONDA-02,3,2026-07-25 00:00:00,975,26.95,13.3
OUT-5559,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,1,2026-07-24 08:00:00,480,59.38,4.7
OUT-5560,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2,2026-07-24 16:00:00,423,56.4,11.8
OUT-5561,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,3,2026-07-25 00:00:00,463,61.43,5.9
OUT-5562,MCH-TEMPERING-01,SKU-LS-HINO-01,1,2026-07-24 08:00:00,608,46.47,8.7
OUT-5563,MCH-TEMPERING-01,SKU-LS-HINO-01,2,2026-07-24 16:00:00,615,46.2,5.9
OUT-5564,MCH-TEMPERING-01,SKU-LS-HINO-01,3,2026-07-25 00:00:00,615,45.28,15.2
OUT-5565,MCH-SHOTPEEN-01,SKU-LS-HINO-01,1,2026-07-24 08:00:00,597,47.25,9.8
OUT-5566,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2,2026-07-24 16:00:00,582,45.2,8.8
OUT-5567,MCH-SHOTPEEN-01,SKU-LS-HINO-01,3,2026-07-25 00:00:00,643,43.92,9.1
OUT-5568,MCH-PRESS-01,SKU-LS-HINO-01,1,2026-07-24 08:00:00,606,46.63,8.6
OUT-5569,MCH-PRESS-01,SKU-LS-HINO-01,2,2026-07-24 16:00:00,651,43.46,7.8
OUT-5570,MCH-PRESS-01,SKU-LS-HINO-01,3,2026-07-25 00:00:00,616,44.71,20.9
OUT-5571,MCH-STABILIZER-01,SKU-SB-AVANZA-02,1,2026-07-24 08:00:00,679,38.42,3.4
OUT-5572,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2,2026-07-24 16:00:00,530,44.76,6.7
OUT-5573,MCH-STABILIZER-01,SKU-SB-AVANZA-02,3,2026-07-25 00:00:00,659,40.24,9.6
OUT-5574,MCH-TESTING-01,SKU-LS-HINO-01,1,2026-07-24 08:00:00,605,46.68,8.9
OUT-5575,MCH-TESTING-01,SKU-LS-HINO-01,2,2026-07-24 16:00:00,632,45.03,5.4
OUT-5576,MCH-TESTING-01,SKU-LS-HINO-01,3,2026-07-25 00:00:00,615,45.57,12.9
OUT-5577,MCH-COILING-01,SKU-CS-TOYOTA-01,1,2026-07-25 08:00:00,937,30.43,4.3
OUT-5578,MCH-COILING-01,SKU-CS-TOYOTA-01,2,2026-07-25 16:00:00,857,30.21,3.8
OUT-5579,MCH-COILING-01,SKU-CS-TOYOTA-01,3,2026-07-26 00:00:00,890,29.06,14.2
OUT-5580,MCH-COILING-02,SKU-CS-HONDA-02,1,2026-07-25 08:00:00,935,30.56,3.3
OUT-5581,MCH-COILING-02,SKU-CS-HONDA-02,2,2026-07-25 16:00:00,999,28.48,5.7
OUT-5582,MCH-COILING-02,SKU-CS-HONDA-02,3,2026-07-26 00:00:00,898,31.35,10.3
OUT-5583,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,1,2026-07-25 08:00:00,483,53.96,10.6
OUT-5584,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2,2026-07-25 16:00:00,534,53.6,2.8
OUT-5585,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,3,2026-07-26 00:00:00,466,59.22,19.9
OUT-5586,MCH-TEMPERING-01,SKU-LS-ISUZU-02,1,2026-07-25 08:00:00,506,55.56,10.6
OUT-5587,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2,2026-07-25 16:00:00,466,61.24,4.3
OUT-5588,MCH-TEMPERING-01,SKU-LS-ISUZU-02,3,2026-07-26 00:00:00,477,59.7,5.3
OUT-5589,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,1,2026-07-25 08:00:00,472,60.49,3.3
OUT-5590,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2,2026-07-25 16:00:00,492,58.14,2.5
OUT-5591,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,3,2026-07-26 00:00:00,462,60.52,13.9
OUT-5592,MCH-PRESS-01,SKU-LS-HINO-01,1,2026-07-25 08:00:00,594,47.47,9.5
OUT-5593,MCH-PRESS-01,SKU-LS-HINO-01,2,2026-07-25 16:00:00,647,43.89,6.2
OUT-5594,MCH-PRESS-01,SKU-LS-HINO-01,3,2026-07-26 00:00:00,595,46.81,15.3
OUT-5595,MCH-STABILIZER-01,SKU-SB-AVANZA-02,1,2026-07-25 08:00:00,711,39.96,5.9
OUT-5596,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2,2026-07-25 16:00:00,681,41.78,5.5
OUT-5597,MCH-STABILIZER-01,SKU-SB-AVANZA-02,3,2026-07-26 00:00:00,643,40.96,11.7
OUT-5598,MCH-TESTING-01,SKU-LS-ISUZU-02,1,2026-07-25 08:00:00,468,61.15,2.1
OUT-5599,MCH-TESTING-01,SKU-LS-ISUZU-02,2,2026-07-25 16:00:00,522,53.79,11.8
OUT-5600,MCH-TESTING-01,SKU-LS-ISUZU-02,3,2026-07-26 00:00:00,517,54.65,8.9
OUT-5601,MCH-COILING-01,SKU-CS-TOYOTA-01,1,2026-07-26 08:00:00,970,29.31,5.9
OUT-5602,MCH-COILING-01,SKU-CS-TOYOTA-01,2,2026-07-26 16:00:00,860,32.93,7.8
OUT-5603,MCH-COILING-01,SKU-CS-TOYOTA-01,3,2026-07-27 00:00:00,832,32.91,23.2
OUT-5604,MCH-COILING-02,SKU-CS-HONDA-02,1,2026-07-26 08:00:00,606,30.36,9.7
OUT-5605,MCH-COILING-02,SKU-CS-HONDA-02,2,2026-07-26 16:00:00,948,30.07,4.4
OUT-5606,MCH-COILING-02,SKU-CS-HONDA-02,3,2026-07-27 00:00:00,991,28.15,14.9
OUT-5607,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,1,2026-07-26 08:00:00,476,59.84,4.5
OUT-5608,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2,2026-07-26 16:00:00,474,59.35,10.3
OUT-5609,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,3,2026-07-27 00:00:00,458,60.11,20.4
OUT-5610,MCH-TEMPERING-01,SKU-LS-HINO-01,1,2026-07-26 08:00:00,602,47.37,4.5
OUT-5611,MCH-TEMPERING-01,SKU-LS-HINO-01,2,2026-07-26 16:00:00,588,47.79,11.5
OUT-5612,MCH-TEMPERING-01,SKU-LS-HINO-01,3,2026-07-27 00:00:00,584,47.32,19.1
OUT-5613,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,1,2026-07-26 08:00:00,485,58.66,5.3
OUT-5614,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2,2026-07-26 16:00:00,514,55.5,4.2
OUT-5615,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,3,2026-07-27 00:00:00,450,56.9,21.8
OUT-5616,MCH-PRESS-01,SKU-LS-ISUZU-02,1,2026-07-26 08:00:00,500,57.27,2.0
OUT-5617,MCH-PRESS-01,SKU-LS-ISUZU-02,2,2026-07-26 16:00:00,493,57.21,9.2
OUT-5618,MCH-PRESS-01,SKU-LS-ISUZU-02,3,2026-07-27 00:00:00,498,55.79,16.8
OUT-5619,MCH-STABILIZER-01,SKU-SB-CANTER-01,1,2026-07-26 08:00:00,438,64.16,11.3
OUT-5620,MCH-STABILIZER-01,SKU-SB-CANTER-01,2,2026-07-26 16:00:00,432,65.37,9.1
OUT-5621,MCH-STABILIZER-01,SKU-SB-CANTER-01,3,2026-07-27 00:00:00,385,64.42,16.7
OUT-5622,MCH-TESTING-01,SKU-LS-ISUZU-02,1,2026-07-26 08:00:00,452,56.94,6.1
OUT-5623,MCH-TESTING-01,SKU-LS-ISUZU-02,2,2026-07-26 16:00:00,467,61.01,4.7
OUT-5624,MCH-TESTING-01,SKU-LS-ISUZU-02,3,2026-07-27 00:00:00,523,54.21,7.2
OUT-5625,MCH-COILING-01,SKU-CS-TOYOTA-01,1,2026-07-27 08:00:00,962,29.24,11.0
OUT-5626,MCH-COILING-01,SKU-CS-TOYOTA-01,2,2026-07-27 16:00:00,959,29.34,10.7
OUT-5627,MCH-COILING-01,SKU-CS-TOYOTA-01,3,2026-07-28 00:00:00,863,32.64,10.4
OUT-5628,MCH-COILING-02,SKU-CS-TOYOTA-01,1,2026-07-27 08:00:00,926,30.46,9.7
OUT-5629,MCH-COILING-02,SKU-CS-TOYOTA-01,2,2026-07-27 16:00:00,887,32.2,3.5
OUT-5630,MCH-COILING-02,SKU-CS-TOYOTA-01,3,2026-07-28 00:00:00,925,29.8,20.1
OUT-5631,MCH-HEATTREAT-01,SKU-LS-HINO-01,1,2026-07-27 08:00:00,644,43.6,11.8
OUT-5632,MCH-HEATTREAT-01,SKU-LS-HINO-01,2,2026-07-27 16:00:00,577,48.67,11.5
OUT-5633,MCH-HEATTREAT-01,SKU-LS-HINO-01,3,2026-07-28 00:00:00,467,43.41,14.2
OUT-5634,MCH-TEMPERING-01,SKU-LS-HINO-01,1,2026-07-27 08:00:00,644,43.67,10.7
OUT-5635,MCH-TEMPERING-01,SKU-LS-HINO-01,2,2026-07-27 16:00:00,637,44.75,4.2
OUT-5636,MCH-TEMPERING-01,SKU-LS-HINO-01,3,2026-07-28 00:00:00,608,45.31,20.6
OUT-5637,MCH-SHOTPEEN-01,SKU-LS-HINO-01,1,2026-07-27 08:00:00,587,48.47,5.4
OUT-5638,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2,2026-07-27 16:00:00,571,49.24,11.1
OUT-5639,MCH-SHOTPEEN-01,SKU-LS-HINO-01,3,2026-07-28 00:00:00,620,44.01,25.0
OUT-5640,MCH-PRESS-01,SKU-LS-ISUZU-02,1,2026-07-27 08:00:00,490,57.37,11.2
OUT-5641,MCH-PRESS-01,SKU-LS-ISUZU-02,2,2026-07-27 16:00:00,519,54.61,7.6
OUT-5642,MCH-PRESS-01,SKU-LS-ISUZU-02,3,2026-07-28 00:00:00,461,61.19,8.9
OUT-5643,MCH-STABILIZER-01,SKU-SB-AVANZA-02,1,2026-07-27 08:00:00,653,43.52,6.2
OUT-5644,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2,2026-07-27 16:00:00,688,39.08,6.0
OUT-5645,MCH-STABILIZER-01,SKU-SB-AVANZA-02,3,2026-07-28 00:00:00,710,40.06,5.7
OUT-5646,MCH-TESTING-01,SKU-LS-HINO-01,1,2026-07-27 08:00:00,614,45.86,10.0
OUT-5647,MCH-TESTING-01,SKU-LS-HINO-01,2,2026-07-27 16:00:00,569,49.62,9.0
OUT-5648,MCH-TESTING-01,SKU-LS-HINO-01,3,2026-07-28 00:00:00,576,45.9,9.0
OUT-5649,MCH-COILING-01,SKU-CS-TOYOTA-01,1,2026-07-28 08:00:00,915,30.98,7.3
OUT-5650,MCH-COILING-01,SKU-CS-TOYOTA-01,2,2026-07-28 16:00:00,859,33.3,3.0
OUT-5651,MCH-COILING-01,SKU-CS-TOYOTA-01,3,2026-07-29 00:00:00,924,30.21,14.4
OUT-5652,MCH-COILING-02,SKU-CS-TOYOTA-01,1,2026-07-28 08:00:00,960,29.42,8.9
OUT-5653,MCH-COILING-02,SKU-CS-TOYOTA-01,2,2026-07-28 16:00:00,861,30.72,9.2
OUT-5654,MCH-COILING-02,SKU-CS-TOYOTA-01,3,2026-07-29 00:00:00,926,30.1,15.4
OUT-5655,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,1,2026-07-28 08:00:00,440,60.03,9.5
OUT-5656,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2,2026-07-28 16:00:00,453,59.11,4.1
OUT-5657,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,3,2026-07-29 00:00:00,503,55.81,11.8
OUT-5658,MCH-TEMPERING-01,SKU-LS-ISUZU-02,1,2026-07-28 08:00:00,487,58.08,8.2
OUT-5659,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2,2026-07-28 16:00:00,504,55.79,10.5
OUT-5660,MCH-TEMPERING-01,SKU-LS-ISUZU-02,3,2026-07-29 00:00:00,506,54.46,20.4
OUT-5661,MCH-SHOTPEEN-01,SKU-LS-HINO-01,1,2026-07-28 08:00:00,643,44.28,4.9
OUT-5662,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2,2026-07-28 16:00:00,603,45.06,4.7
OUT-5663,MCH-SHOTPEEN-01,SKU-LS-HINO-01,3,2026-07-29 00:00:00,565,48.95,19.0
OUT-5664,MCH-PRESS-01,SKU-LS-ISUZU-02,1,2026-07-28 08:00:00,466,60.35,11.1
OUT-5665,MCH-PRESS-01,SKU-LS-ISUZU-02,2,2026-07-28 16:00:00,481,58.86,7.4
OUT-5666,MCH-PRESS-01,SKU-LS-ISUZU-02,3,2026-07-29 00:00:00,487,57.47,13.5
OUT-5667,MCH-STABILIZER-01,SKU-SB-CANTER-01,1,2026-07-28 08:00:00,447,63.04,10.0
OUT-5668,MCH-STABILIZER-01,SKU-SB-CANTER-01,2,2026-07-28 16:00:00,435,64.85,9.7
OUT-5669,MCH-STABILIZER-01,SKU-SB-CANTER-01,3,2026-07-29 00:00:00,420,65.05,24.4
OUT-5670,MCH-TESTING-01,SKU-LS-HINO-01,1,2026-07-28 08:00:00,603,47.04,7.2
OUT-5671,MCH-TESTING-01,SKU-LS-HINO-01,2,2026-07-28 16:00:00,629,45.44,3.5
OUT-5672,MCH-TESTING-01,SKU-LS-HINO-01,3,2026-07-29 00:00:00,571,49.67,7.3
OUT-5673,MCH-COILING-01,SKU-CS-HONDA-02,1,2026-07-29 08:00:00,831,30.29,9.6
OUT-5674,MCH-COILING-01,SKU-CS-HONDA-02,2,2026-07-29 16:00:00,995,28.35,9.8
OUT-5675,MCH-COILING-01,SKU-CS-HONDA-02,3,2026-07-30 00:00:00,957,29.42,10.5
OUT-5676,MCH-COILING-02,SKU-CS-HONDA-02,1,2026-07-29 08:00:00,1012,27.85,10.2
OUT-5677,MCH-COILING-02,SKU-CS-HONDA-02,2,2026-07-29 16:00:00,994,28.36,10.1
OUT-5678,MCH-COILING-02,SKU-CS-HONDA-02,3,2026-07-30 00:00:00,905,31.1,10.6
OUT-5679,MCH-HEATTREAT-01,SKU-LS-HINO-01,1,2026-07-29 08:00:00,569,50.08,4.7
OUT-5680,MCH-HEATTREAT-01,SKU-LS-HINO-01,2,2026-07-29 16:00:00,541,47.35,10.4
OUT-5681,MCH-HEATTREAT-01,SKU-LS-HINO-01,3,2026-07-30 00:00:00,571,47.85,24.5
OUT-5682,MCH-TEMPERING-01,SKU-LS-HINO-01,1,2026-07-29 08:00:00,537,46.91,2.6
OUT-5683,MCH-TEMPERING-01,SKU-LS-HINO-01,2,2026-07-29 16:00:00,560,50.14,11.9
OUT-5684,MCH-TEMPERING-01,SKU-LS-HINO-01,3,2026-07-30 00:00:00,611,45.97,11.6
OUT-5685,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,1,2026-07-29 08:00:00,475,59.85,5.7
OUT-5686,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2,2026-07-29 16:00:00,451,58.41,11.2
OUT-5687,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,3,2026-07-30 00:00:00,507,54.69,17.0
OUT-5688,MCH-PRESS-01,SKU-LS-HINO-01,1,2026-07-29 08:00:00,520,48.96,10.8
OUT-5689,MCH-PRESS-01,SKU-LS-HINO-01,2,2026-07-29 16:00:00,594,48.13,2.9
OUT-5690,MCH-PRESS-01,SKU-LS-HINO-01,3,2026-07-30 00:00:00,629,45.0,7.7
OUT-5691,MCH-STABILIZER-01,SKU-SB-AVANZA-02,1,2026-07-29 08:00:00,670,42.42,6.1
OUT-5692,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2,2026-07-29 16:00:00,632,44.73,8.3
OUT-5693,MCH-STABILIZER-01,SKU-SB-AVANZA-02,3,2026-07-30 00:00:00,668,41.03,23.0
OUT-5694,MCH-TESTING-01,SKU-LS-HINO-01,1,2026-07-29 08:00:00,506,44.11,5.6
OUT-5695,MCH-TESTING-01,SKU-LS-HINO-01,2,2026-07-29 16:00:00,587,47.91,11.0
OUT-5696,MCH-TESTING-01,SKU-LS-HINO-01,3,2026-07-30 00:00:00,609,45.6,17.0
OUT-5697,MCH-COILING-01,SKU-CS-HONDA-02,1,2026-07-30 08:00:00,996,28.72,3.0
OUT-5698,MCH-COILING-01,SKU-CS-HONDA-02,2,2026-07-30 16:00:00,964,29.7,2.7
OUT-5699,MCH-COILING-01,SKU-CS-HONDA-02,3,2026-07-31 00:00:00,989,28.24,14.1
OUT-5700,MCH-COILING-02,SKU-CS-TOYOTA-01,1,2026-07-30 08:00:00,877,32.42,5.6
OUT-5701,MCH-COILING-02,SKU-CS-TOYOTA-01,2,2026-07-30 16:00:00,966,29.17,9.9
OUT-5702,MCH-COILING-02,SKU-CS-TOYOTA-01,3,2026-07-31 00:00:00,863,32.23,16.1
OUT-5703,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,1,2026-07-30 08:00:00,500,57.2,2.6
OUT-5704,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2,2026-07-30 16:00:00,513,54.76,11.7
OUT-5705,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,3,2026-07-31 00:00:00,479,55.03,7.3
OUT-5706,MCH-TEMPERING-01,SKU-LS-ISUZU-02,1,2026-07-30 08:00:00,482,59.28,2.8
OUT-5707,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2,2026-07-30 16:00:00,429,61.38,7.0
OUT-5708,MCH-TEMPERING-01,SKU-LS-ISUZU-02,3,2026-07-31 00:00:00,487,58.31,5.8
OUT-5709,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,1,2026-07-30 08:00:00,465,61.46,3.1
OUT-5710,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2,2026-07-30 16:00:00,390,53.07,5.2
OUT-5711,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,3,2026-07-31 00:00:00,517,54.03,14.1
OUT-5712,MCH-PRESS-01,SKU-LS-ISUZU-02,1,2026-07-30 08:00:00,535,53.29,4.8
OUT-5713,MCH-PRESS-01,SKU-LS-ISUZU-02,2,2026-07-30 16:00:00,480,58.73,9.6
OUT-5714,MCH-PRESS-01,SKU-LS-ISUZU-02,3,2026-07-31 00:00:00,477,57.34,23.8
