schedule_id,schedule_date,shift_number,line_id,machine_id,sku_id,planned_start_time,planned_end_time,planned_qty
SCH-20260712-MCH-TESTING-01-S2,2026-07-12,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-12 08:00:00,2026-07-12 16:00:00,560
SCH-20260712-MCH-TESTING-01-S3,2026-07-12,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-12 16:00:00,2026-07-13 00:00:00,560
SCH-20260713-MCH-COILING-01-S1,2026-07-13,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-13 00:00:00,2026-07-13 08:00:00,840
SCH-20260713-MCH-COILING-01-S2,2026-07-13,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-13 08:00:00,2026-07-13 16:00:00,840
SCH-20260713-MCH-COILING-01-S3,2026-07-13,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-13 16:00:00,2026-07-14 00:00:00,840
SCH-20260713-MCH-COILING-02-S1,2026-07-13,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-13 00:00:00,2026-07-13 08:00:00,840
SCH-20260713-MCH-COILING-02-S2,2026-07-13,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-13 08:00:00,2026-07-13 16:00:00,840
SCH-20260713-MCH-COILING-02-S3,2026-07-13,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-13 16:00:00,2026-07-14 00:00:00,840
SCH-20260713-MCH-HEATTREAT-01-S1,2026-07-13,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-13 00:00:00,2026-07-13 08:00:00,560
SCH-20260713-MCH-HEATTREAT-01-S2,2026-07-13,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-13 08:00:00,2026-07-13 16:00:00,560
SCH-20260713-MCH-HEATTREAT-01-S3,2026-07-13,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-13 16:00:00,2026-07-14 00:00:00,560
SCH-20260713-MCH-TEMPERING-01-S1,2026-07-13,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-13 00:00:00,2026-07-13 08:00:00,560
SCH-20260713-MCH-TEMPERING-01-S2,2026-07-13,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-13 08:00:00,2026-07-13 16:00:00,560
SCH-20260713-MCH-TEMPERING-01-S3,2026-07-13,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-13 16:00:00,2026-07-14 00:00:00,560
SCH-20260713-MCH-SHOTPEEN-01-S1,2026-07-13,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-13 00:00:00,2026-07-13 08:00:00,458
SCH-20260713-MCH-SHOTPEEN-01-S2,2026-07-13,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-13 08:00:00,2026-07-13 16:00:00,458
SCH-20260713-MCH-SHOTPEEN-01-S3,2026-07-13,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-13 16:00:00,2026-07-14 00:00:00,458
SCH-20260713-MCH-PRESS-01-S1,2026-07-13,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-13 00:00:00,2026-07-13 08:00:00,560
SCH-20260713-MCH-PRESS-01-S2,2026-07-13,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-13 08:00:00,2026-07-13 16:00:00,560
SCH-20260713-MCH-PRESS-01-S3,2026-07-13,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-13 16:00:00,2026-07-14 00:00:00,560
SCH-20260713-MCH-STABILIZER-01-S1,2026-07-13,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-13 00:00:00,2026-07-13 08:00:00,630
SCH-20260713-MCH-STABILIZER-01-S2,2026-07-13,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-13 08:00:00,2026-07-13 16:00:00,630
SCH-20260713-MCH-STABILIZER-01-S3,2026-07-13,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-13 16:00:00,2026-07-14 00:00:00,630
SCH-20260713-MCH-TESTING-01-S1,2026-07-13,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-13 00:00:00,2026-07-13 08:00:00,458
SCH-20260713-MCH-TESTING-01-S2,2026-07-13,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-13 08:00:00,2026-07-13 16:00:00,458
SCH-20260713-MCH-TESTING-01-S3,2026-07-13,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-13 16:00:00,2026-07-14 00:00:00,458
SCH-20260714-MCH-COILING-01-S1,2026-07-14,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-14 00:00:00,2026-07-14 08:00:00,840
SCH-20260714-MCH-COILING-01-S2,2026-07-14,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-14 08:00:00,2026-07-14 16:00:00,840
SCH-20260714-MCH-COILING-01-S3,2026-07-14,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-14 16:00:00,2026-07-15 00:00:00,840
SCH-20260714-MCH-COILING-02-S1,2026-07-14,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-14 00:00:00,2026-07-14 08:00:00,900
SCH-20260714-MCH-COILING-02-S2,2026-07-14,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-14 08:00:00,2026-07-14 16:00:00,900
SCH-20260714-MCH-COILING-02-S3,2026-07-14,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-14 16:00:00,2026-07-15 00:00:00,900
SCH-20260714-MCH-HEATTREAT-01-S1,2026-07-14,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-14 00:00:00,2026-07-14 08:00:00,560
SCH-20260714-MCH-HEATTREAT-01-S2,2026-07-14,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-14 08:00:00,2026-07-14 16:00:00,560
SCH-20260714-MCH-HEATTREAT-01-S3,2026-07-14,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-HINO-01,2026-07-14 16:00:00,2026-07-15 00:00:00,560
SCH-20260714-MCH-TEMPERING-01-S1,2026-07-14,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-14 00:00:00,2026-07-14 08:00:00,458
SCH-20260714-MCH-TEMPERING-01-S2,2026-07-14,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-14 08:00:00,2026-07-14 16:00:00,458
SCH-20260714-MCH-TEMPERING-01-S3,2026-07-14,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-14 16:00:00,2026-07-15 00:00:00,458
SCH-20260714-MCH-SHOTPEEN-01-S1,2026-07-14,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-14 00:00:00,2026-07-14 08:00:00,560
SCH-20260714-MCH-SHOTPEEN-01-S2,2026-07-14,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-14 08:00:00,2026-07-14 16:00:00,560
SCH-20260714-MCH-SHOTPEEN-01-S3,2026-07-14,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-14 16:00:00,2026-07-15 00:00:00,560
SCH-20260714-MCH-PRESS-01-S1,2026-07-14,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-14 00:00:00,2026-07-14 08:00:00,560
SCH-20260714-MCH-PRESS-01-S2,2026-07-14,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-14 08:00:00,2026-07-14 16:00:00,560
SCH-20260714-MCH-PRESS-01-S3,2026-07-14,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-14 16:00:00,2026-07-15 00:00:00,560
SCH-20260714-MCH-STABILIZER-01-S1,2026-07-14,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-14 00:00:00,2026-07-14 08:00:00,420
SCH-20260714-MCH-STABILIZER-01-S2,2026-07-14,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-14 08:00:00,2026-07-14 16:00:00,420
SCH-20260714-MCH-STABILIZER-01-S3,2026-07-14,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-14 16:00:00,2026-07-15 00:00:00,420
SCH-20260714-MCH-TESTING-01-S1,2026-07-14,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-14 00:00:00,2026-07-14 08:00:00,458
SCH-20260714-MCH-TESTING-01-S2,2026-07-14,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-14 08:00:00,2026-07-14 16:00:00,458
SCH-20260714-MCH-TESTING-01-S3,2026-07-14,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-14 16:00:00,2026-07-15 00:00:00,458
SCH-20260715-MCH-COILING-01-S1,2026-07-15,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-15 00:00:00,2026-07-15 08:00:00,840
SCH-20260715-MCH-COILING-01-S2,2026-07-15,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-15 08:00:00,2026-07-15 16:00:00,840
SCH-20260715-MCH-COILING-01-S3,2026-07-15,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-15 16:00:00,2026-07-16 00:00:00,840
SCH-20260715-MCH-COILING-02-S1,2026-07-15,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-15 00:00:00,2026-07-15 08:00:00,900
SCH-20260715-MCH-COILING-02-S2,2026-07-15,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-15 08:00:00,2026-07-15 16:00:00,900
SCH-20260715-MCH-COILING-02-S3,2026-07-15,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-15 16:00:00,2026-07-16 00:00:00,900
SCH-20260715-MCH-HEATTREAT-01-S1,2026-07-15,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-15 00:00:00,2026-07-15 08:00:00,458
SCH-20260715-MCH-HEATTREAT-01-S2,2026-07-15,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-15 08:00:00,2026-07-15 16:00:00,458
SCH-20260715-MCH-HEATTREAT-01-S3,2026-07-15,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-15 16:00:00,2026-07-16 00:00:00,458
SCH-20260715-MCH-TEMPERING-01-S1,2026-07-15,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-15 00:00:00,2026-07-15 08:00:00,458
SCH-20260715-MCH-TEMPERING-01-S2,2026-07-15,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-15 08:00:00,2026-07-15 16:00:00,458
SCH-20260715-MCH-TEMPERING-01-S3,2026-07-15,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-15 16:00:00,2026-07-16 00:00:00,458
SCH-20260715-MCH-SHOTPEEN-01-S1,2026-07-15,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-15 00:00:00,2026-07-15 08:00:00,458
SCH-20260715-MCH-SHOTPEEN-01-S2,2026-07-15,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-15 08:00:00,2026-07-15 16:00:00,458
SCH-20260715-MCH-SHOTPEEN-01-S3,2026-07-15,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-15 16:00:00,2026-07-16 00:00:00,458
SCH-20260715-MCH-PRESS-01-S1,2026-07-15,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-ISUZU-02,2026-07-15 00:00:00,2026-07-15 08:00:00,458
SCH-20260715-MCH-PRESS-01-S2,2026-07-15,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-ISUZU-02,2026-07-15 08:00:00,2026-07-15 16:00:00,458
SCH-20260715-MCH-PRESS-01-S3,2026-07-15,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-ISUZU-02,2026-07-15 16:00:00,2026-07-16 00:00:00,458
SCH-20260715-MCH-STABILIZER-01-S1,2026-07-15,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-15 00:00:00,2026-07-15 08:00:00,630
SCH-20260715-MCH-STABILIZER-01-S2,2026-07-15,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-15 08:00:00,2026-07-15 16:00:00,630
SCH-20260715-MCH-STABILIZER-01-S3,2026-07-15,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-15 16:00:00,2026-07-16 00:00:00,630
SCH-20260715-MCH-TESTING-01-S1,2026-07-15,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-15 00:00:00,2026-07-15 08:00:00,560
SCH-20260715-MCH-TESTING-01-S2,2026-07-15,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-15 08:00:00,2026-07-15 16:00:00,560
SCH-20260715-MCH-TESTING-01-S3,2026-07-15,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-15 16:00:00,2026-07-16 00:00:00,560
SCH-20260716-MCH-COILING-01-S1,2026-07-16,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-16 00:00:00,2026-07-16 08:00:00,840
SCH-20260716-MCH-COILING-01-S2,2026-07-16,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-16 08:00:00,2026-07-16 16:00:00,840
SCH-20260716-MCH-COILING-01-S3,2026-07-16,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-16 16:00:00,2026-07-17 00:00:00,840
SCH-20260716-MCH-COILING-02-S1,2026-07-16,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-16 00:00:00,2026-07-16 08:00:00,900
SCH-20260716-MCH-COILING-02-S2,2026-07-16,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-16 08:00:00,2026-07-16 16:00:00,900
SCH-20260716-MCH-COILING-02-S3,2026-07-16,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-16 16:00:00,2026-07-17 00:00:00,900
SCH-20260716-MCH-HEATTREAT-01-S1,2026-07-16,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-16 00:00:00,2026-07-16 08:00:00,458
SCH-20260716-MCH-HEATTREAT-01-S2,2026-07-16,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-16 08:00:00,2026-07-16 16:00:00,458
SCH-20260716-MCH-HEATTREAT-01-S3,2026-07-16,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-16 16:00:00,2026-07-17 00:00:00,458
SCH-20260716-MCH-TEMPERING-01-S1,2026-07-16,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-16 00:00:00,2026-07-16 08:00:00,458
SCH-20260716-MCH-TEMPERING-01-S2,2026-07-16,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-16 08:00:00,2026-07-16 16:00:00,458
SCH-20260716-MCH-TEMPERING-01-S3,2026-07-16,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-16 16:00:00,2026-07-17 00:00:00,458
SCH-20260716-MCH-SHOTPEEN-01-S1,2026-07-16,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-16 00:00:00,2026-07-16 08:00:00,560
SCH-20260716-MCH-SHOTPEEN-01-S2,2026-07-16,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-16 08:00:00,2026-07-16 16:00:00,560
SCH-20260716-MCH-SHOTPEEN-01-S3,2026-07-16,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-16 16:00:00,2026-07-17 00:00:00,560
SCH-20260716-MCH-PRESS-01-S1,2026-07-16,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-ISUZU-02,2026-07-16 00:00:00,2026-07-16 08:00:00,458
SCH-20260716-MCH-PRESS-01-S2,2026-07-16,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-ISUZU-02,2026-07-16 08:00:00,2026-07-16 16:00:00,458
SCH-20260716-MCH-PRESS-01-S3,2026-07-16,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-ISUZU-02,2026-07-16 16:00:00,2026-07-17 00:00:00,458
SCH-20260716-MCH-STABILIZER-01-S1,2026-07-16,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-16 00:00:00,2026-07-16 08:00:00,420
SCH-20260716-MCH-STABILIZER-01-S2,2026-07-16,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-16 08:00:00,2026-07-16 16:00:00,420
SCH-20260716-MCH-STABILIZER-01-S3,2026-07-16,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-16 16:00:00,2026-07-17 00:00:00,420
SCH-20260716-MCH-TESTING-01-S1,2026-07-16,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-16 00:00:00,2026-07-16 08:00:00,560
SCH-20260716-MCH-TESTING-01-S2,2026-07-16,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-16 08:00:00,2026-07-16 16:00:00,560
SCH-20260716-MCH-TESTING-01-S3,2026-07-16,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-HINO-01,2026-07-16 16:00:00,2026-07-17 00:00:00,560
SCH-20260717-MCH-COILING-01-S1,2026-07-17,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-17 00:00:00,2026-07-17 08:00:00,840
SCH-20260717-MCH-COILING-01-S2,2026-07-17,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-17 08:00:00,2026-07-17 16:00:00,840
SCH-20260717-MCH-COILING-01-S3,2026-07-17,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-17 16:00:00,2026-07-18 00:00:00,840
SCH-20260717-MCH-COILING-02-S1,2026-07-17,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-17 00:00:00,2026-07-17 08:00:00,900
SCH-20260717-MCH-COILING-02-S2,2026-07-17,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-17 08:00:00,2026-07-17 16:00:00,900
SCH-20260717-MCH-COILING-02-S3,2026-07-17,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-HONDA-02,2026-07-17 16:00:00,2026-07-18 00:00:00,900
SCH-20260717-MCH-HEATTREAT-01-S1,2026-07-17,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-17 00:00:00,2026-07-17 08:00:00,458
SCH-20260717-MCH-HEATTREAT-01-S2,2026-07-17,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-17 08:00:00,2026-07-17 16:00:00,458
SCH-20260717-MCH-HEATTREAT-01-S3,2026-07-17,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-17 16:00:00,2026-07-18 00:00:00,458
SCH-20260717-MCH-TEMPERING-01-S1,2026-07-17,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-17 00:00:00,2026-07-17 08:00:00,458
SCH-20260717-MCH-TEMPERING-01-S2,2026-07-17,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-17 08:00:00,2026-07-17 16:00:00,458
SCH-20260717-MCH-TEMPERING-01-S3,2026-07-17,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-ISUZU-02,2026-07-17 16:00:00,2026-07-18 00:00:00,458
SCH-20260717-MCH-SHOTPEEN-01-S1,2026-07-17,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-17 00:00:00,2026-07-17 08:00:00,560
SCH-20260717-MCH-SHOTPEEN-01-S2,2026-07-17,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-17 08:00:00,2026-07-17 16:00:00,560
SCH-20260717-MCH-SHOTPEEN-01-S3,2026-07-17,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-HINO-01,2026-07-17 16:00:00,2026-07-18 00:00:00,560
SCH-20260717-MCH-PRESS-01-S1,2026-07-17,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-17 00:00:00,2026-07-17 08:00:00,560
SCH-20260717-MCH-PRESS-01-S2,2026-07-17,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-17 08:00:00,2026-07-17 16:00:00,560
SCH-20260717-MCH-PRESS-01-S3,2026-07-17,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-HINO-01,2026-07-17 16:00:00,2026-07-18 00:00:00,560
SCH-20260717-MCH-STABILIZER-01-S1,2026-07-17,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-17 00:00:00,2026-07-17 08:00:00,420
SCH-20260717-MCH-STABILIZER-01-S2,2026-07-17,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-17 08:00:00,2026-07-17 16:00:00,420
SCH-20260717-MCH-STABILIZER-01-S3,2026-07-17,3,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-CANTER-01,2026-07-17 16:00:00,2026-07-18 00:00:00,420
SCH-20260717-MCH-TESTING-01-S1,2026-07-17,1,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-17 00:00:00,2026-07-17 08:00:00,458
SCH-20260717-MCH-TESTING-01-S2,2026-07-17,2,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-17 08:00:00,2026-07-17 16:00:00,458
SCH-20260717-MCH-TESTING-01-S3,2026-07-17,3,LINE-COIL-01,MCH-TESTING-01,SKU-LS-ISUZU-02,2026-07-17 16:00:00,2026-07-18 00:00:00,458
SCH-20260718-MCH-COILING-01-S1,2026-07-18,1,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-18 00:00:00,2026-07-18 08:00:00,840
SCH-20260718-MCH-COILING-01-S2,2026-07-18,2,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-18 08:00:00,2026-07-18 16:00:00,840
SCH-20260718-MCH-COILING-01-S3,2026-07-18,3,LINE-COIL-01,MCH-COILING-01,SKU-CS-TOYOTA-01,2026-07-18 16:00:00,2026-07-19 00:00:00,840
SCH-20260718-MCH-COILING-02-S1,2026-07-18,1,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-18 00:00:00,2026-07-18 08:00:00,840
SCH-20260718-MCH-COILING-02-S2,2026-07-18,2,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-18 08:00:00,2026-07-18 16:00:00,840
SCH-20260718-MCH-COILING-02-S3,2026-07-18,3,LINE-COIL-01,MCH-COILING-02,SKU-CS-TOYOTA-01,2026-07-18 16:00:00,2026-07-19 00:00:00,840
SCH-20260718-MCH-HEATTREAT-01-S1,2026-07-18,1,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-18 00:00:00,2026-07-18 08:00:00,458
SCH-20260718-MCH-HEATTREAT-01-S2,2026-07-18,2,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-18 08:00:00,2026-07-18 16:00:00,458
SCH-20260718-MCH-HEATTREAT-01-S3,2026-07-18,3,LINE-SPRING-01,MCH-HEATTREAT-01,SKU-LS-ISUZU-02,2026-07-18 16:00:00,2026-07-19 00:00:00,458
SCH-20260718-MCH-TEMPERING-01-S1,2026-07-18,1,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-18 00:00:00,2026-07-18 08:00:00,560
SCH-20260718-MCH-TEMPERING-01-S2,2026-07-18,2,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-18 08:00:00,2026-07-18 16:00:00,560
SCH-20260718-MCH-TEMPERING-01-S3,2026-07-18,3,LINE-SPRING-01,MCH-TEMPERING-01,SKU-LS-HINO-01,2026-07-18 16:00:00,2026-07-19 00:00:00,560
SCH-20260718-MCH-SHOTPEEN-01-S1,2026-07-18,1,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-18 00:00:00,2026-07-18 08:00:00,458
SCH-20260718-MCH-SHOTPEEN-01-S2,2026-07-18,2,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-18 08:00:00,2026-07-18 16:00:00,458
SCH-20260718-MCH-SHOTPEEN-01-S3,2026-07-18,3,LINE-SPRING-01,MCH-SHOTPEEN-01,SKU-LS-ISUZU-02,2026-07-18 16:00:00,2026-07-19 00:00:00,458
SCH-20260718-MCH-PRESS-01-S1,2026-07-18,1,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-ISUZU-02,2026-07-18 00:00:00,2026-07-18 08:00:00,458
SCH-20260718-MCH-PRESS-01-S2,2026-07-18,2,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-ISUZU-02,2026-07-18 08:00:00,2026-07-18 16:00:00,458
SCH-20260718-MCH-PRESS-01-S3,2026-07-18,3,LINE-SPRING-02,MCH-PRESS-01,SKU-LS-ISUZU-02,2026-07-18 16:00:00,2026-07-19 00:00:00,458
SCH-20260718-MCH-STABILIZER-01-S1,2026-07-18,1,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-18 00:00:00,2026-07-18 08:00:00,630
SCH-20260718-MCH-STABILIZER-01-S2,2026-07-18,2,LINE-STABILIZER-01,MCH-STABILIZER-01,SKU-SB-AVANZA-02,2026-07-18 08:00:00,2026-07-18 16:00:00,630
